"age","net","gun","sex","year","previous","nruns"
24,88.93,92.72,"M",2004,1,3
45,78.08,80.93,"M",2001,0,4
29,76.75,77.52,"F",2002,3,7
46,104.1,107.7,"F",2004,3,4
25,89,93.03,"F",2004,3,8
28,92.52,96.2,"M",2003,1,3
33,105.1,111,"F",2003,1,5
46,74.8,74.8,"F",2003,1,3
40,78.72,80.75,"F",2002,2,4
35,86.73,88.42,"M",2005,0,3
43,97.98,103.8,"F",2002,0,3
24,86.87,91.22,"M",2002,1,3
31,82.75,86.3,"M",2002,1,3
38,79.58,81.7,"F",2004,1,5
50,NA,76.98,"M",2008,5,6
46,105.9,113.4,"F",2004,0,3
57,NA,104.8,"M",2007,7,8
33,94.22,96.58,"F",2003,2,6
40,95.87,99.38,"F",2005,1,4
43,82.65,85.95,"M",2002,1,7
60,100.6,108.4,"M",2005,0,3
37,70.6,71.18,"M",2001,0,6
53,NA,97.07,"F",2007,2,4
57,67.42,67.58,"M",2001,2,8
31,75.32,75.78,"M",2003,1,4
57,92.9,95.53,"M",2006,2,3
28,77.82,82.12,"M",2004,1,3
42,NA,89.72,"F",2008,2,3
24,81.72,84.97,"M",2001,0,3
56,NA,98.03,"M",1999,0,7
42,108.7,114.9,"F",2005,2,5
50,NA,87.42,"M",2007,1,3
44,83.75,85.13,"F",2005,2,6
30,105.4,106.3,"M",2004,2,3
42,78.27,79.17,"M",2002,0,3
28,NA,85.92,"M",2008,2,3
46,93.37,96.5,"M",2003,3,6
48,87.57,90.63,"F",2001,2,6
49,108.5,113.8,"F",2001,0,4
26,80.73,83.53,"F",2004,0,4
29,99.4,102.9,"M",2000,1,3
25,NA,86.7,"M",2007,1,3
31,106.9,110.9,"F",2002,0,3
28,NA,75.52,"M",2008,2,3
61,81.97,84.22,"M",2005,5,6
45,NA,63.63,"M",2008,5,6
47,NA,109,"F",2008,2,3
38,76.12,76.55,"M",2005,2,3
28,89.12,93.32,"M",2000,1,5
32,83.77,88.67,"M",2004,4,5
51,NA,88.98,"M",2008,2,3
55,75.42,77.4,"M",2003,0,5
33,116.9,123.2,"F",2004,0,4
31,NA,84.77,"M",1999,0,3
34,85.97,90.37,"M",2002,2,3
34,NA,102.2,"F",2008,2,3
37,80.57,98.28,"M",2000,1,6
29,NA,91.3,"M",1999,0,3
49,85.12,85.73,"M",2000,0,4
39,87.2,89.2,"M",2000,0,7
46,89.6,96.05,"M",2004,4,5
32,93.45,95.65,"F",2004,1,4
46,116.8,121.6,"F",2006,3,5
27,82.38,87.33,"F",2003,2,4
27,124.7,128,"M",2002,0,3
33,91.63,97.03,"F",2001,0,6
44,NA,113.5,"M",2008,2,3
45,NA,97.27,"F",2007,1,3
26,54.52,54.55,"M",2001,0,4
32,108.9,118.6,"M",2006,2,3
59,NA,100.8,"M",2007,8,9
25,71.97,73.08,"M",2001,0,6
57,97.33,99.43,"M",2005,6,9
51,NA,92.47,"M",2007,5,6
37,NA,86.72,"M",1999,0,3
50,108.3,111.5,"F",2000,1,3
46,88.15,89.23,"F",2000,1,4
43,NA,84.43,"F",2007,4,6
47,70.33,70.65,"M",2006,2,5
50,114.7,119.8,"F",2005,3,4
19,56.65,56.72,"M",2005,0,3
51,86.5,88.02,"F",2004,3,4
38,80.33,81.02,"M",2003,1,4
30,67.23,67.62,"M",2000,0,3
48,91.12,99.82,"M",2006,0,3
34,68.87,69.6,"M",2004,1,3
45,89.07,92.03,"F",2000,1,3
32,82.12,83.13,"F",2000,1,3
47,108.9,113,"F",2001,0,4
33,108.3,112.9,"F",2002,3,4
26,91.58,97.45,"M",2005,0,3
29,87.6,92.52,"M",2001,2,5
37,76.63,77.5,"F",2001,1,6
41,NA,72.77,"M",1999,0,9
37,66.43,67.1,"M",2006,3,4
37,NA,114.4,"M",2007,2,3
60,123.7,133.8,"M",2006,5,6
43,76.28,77.55,"M",2003,3,8
50,99.12,102.8,"F",2006,4,6
39,77.65,79.65,"M",2001,0,3
55,95.22,100.8,"F",2004,2,5
38,94.95,96.22,"F",2001,2,5
38,91.2,92.6,"M",2002,1,6
30,101.1,101.1,"M",2005,0,3
47,126.8,128.9,"F",2004,3,4
34,99.77,105.7,"F",2005,2,6
38,NA,82.08,"F",2007,2,4
48,116.8,125.5,"F",2006,3,4
56,NA,78.6,"F",2008,5,6
33,79.2,79.75,"M",2003,4,7
24,74.45,77.12,"M",2004,0,4
54,91.67,95.58,"M",2002,3,9
40,NA,97.63,"M",2008,3,4
27,NA,68.78,"M",2007,2,4
38,NA,103.9,"M",2008,2,3
41,83.27,88.35,"M",2006,2,4
53,95.87,101.2,"M",2006,5,6
35,74.5,75.55,"F",2000,1,7
74,NA,114.6,"M",2007,2,3
41,NA,91.47,"F",1999,0,3
68,91.03,98.87,"M",2004,0,5
46,NA,114,"F",2007,5,6
32,101.3,106.9,"F",2003,0,3
46,NA,90.67,"F",1999,0,5
48,104.4,110.4,"M",2005,1,4
52,94.47,95.92,"M",2002,2,5
28,87.75,90.9,"M",2004,3,5
46,93.23,94.47,"M",2000,0,3
31,101.9,105.8,"F",2005,3,5
41,63.9,64.12,"M",2000,0,5
30,93.08,99.18,"M",2002,1,6
31,98.97,105.8,"M",2006,2,4
30,87.48,89.57,"M",2001,0,4
39,122.5,128.3,"F",2002,2,3
26,75.72,81.67,"M",2003,0,4
56,NA,71.1,"M",2007,3,5
34,116.5,123,"F",2002,2,3
34,84.32,85.73,"M",2004,1,3
45,NA,106.2,"M",2008,2,3
50,117.2,121.2,"F",2001,0,6
51,92.3,93.23,"F",2003,2,5
41,NA,105,"F",2008,2,3
40,96.65,100.5,"F",2004,2,3
23,98.77,101.5,"F",2002,0,4
49,103,110.3,"F",2004,0,3
38,86.78,89.45,"M",2002,2,3
54,98.08,100,"F",2004,5,6
48,92.12,92.85,"M",2006,2,4
57,89.72,90.28,"M",2000,1,4
35,92.85,95.73,"F",2001,1,3
37,101.4,104.6,"F",2000,0,3
55,97.72,100.6,"M",2006,3,4
55,69.87,70.03,"M",2005,3,7
31,NA,111.4,"M",2008,2,3
41,67.03,67.32,"M",2002,2,4
33,NA,61.72,"M",2007,4,5
39,105.6,108.6,"F",2002,2,5
25,NA,76.32,"F",2008,2,3
24,75.75,76.1,"F",2001,2,3
30,122.9,122.9,"F",2005,1,4
31,79.53,81.03,"M",2004,4,6
45,NA,97.35,"F",2008,3,4
35,105,109.7,"F",2002,0,3
39,NA,85.63,"M",2007,2,4
43,80.32,81.15,"F",2006,2,4
45,79.28,82,"M",2000,1,3
52,89.62,90.93,"F",2005,5,9
57,97.73,104.7,"M",2004,2,4
50,103.7,107.6,"F",2002,2,7
43,81.97,82.03,"M",2003,4,10
35,82.98,84.78,"F",2006,2,3
42,NA,78.95,"M",2008,3,4
31,110.9,110.9,"F",2002,0,3
39,NA,107,"F",2007,7,9
39,97.62,103.9,"F",2004,0,5
31,68.43,68.68,"M",2002,1,5
38,69.35,69.85,"M",2003,2,5
29,87.73,90.6,"F",2002,3,6
40,82.17,83.5,"F",2002,2,4
54,94.48,99.92,"F",2005,2,4
55,90.57,94.67,"M",2003,2,3
33,92.57,94.77,"M",2000,1,6
36,88.8,95.98,"F",2001,1,4
24,86.28,88.18,"M",2002,2,6
41,87.15,89.25,"M",2003,1,3
41,87.58,89.43,"F",2004,0,4
41,101.6,107.9,"M",2002,2,3
34,61.82,61.92,"M",2001,2,5
60,91.25,93.03,"M",2003,4,5
42,86.7,89.37,"F",2003,1,5
48,88.6,89.13,"M",2000,1,7
46,71.45,71.65,"M",2005,5,8
39,79.82,84.93,"M",2004,0,4
42,80.7,82.93,"F",2003,4,10
44,84.82,87.15,"F",2002,3,5
46,92.8,93.73,"M",2001,2,4
61,78.32,78.47,"M",2006,4,7
39,100.9,100.9,"M",2005,4,5
45,NA,56.45,"M",2007,3,4
30,75.93,76.7,"M",2002,1,3
32,78.48,79.08,"F",2004,2,3
41,70.68,71.63,"M",2004,3,6
31,65.75,67.9,"M",2002,3,4
63,NA,76.38,"M",1999,0,5
24,NA,81.95,"F",2007,1,3
32,90.17,92.22,"M",2003,2,5
36,NA,101.1,"F",2007,2,3
49,101.1,104.8,"M",2004,3,4
35,71.8,72.33,"M",2000,0,4
27,NA,92.4,"F",2007,1,3
43,91.67,93.58,"M",2004,1,3
56,112.8,112.8,"M",2003,1,3
36,84.97,88.02,"M",2003,0,4
23,77.52,78.53,"M",2002,0,3
44,85.05,88.47,"M",2000,1,8
34,103.8,109.8,"F",2004,0,4
25,86.63,87.42,"M",2005,1,4
42,NA,111.7,"M",2008,3,4
36,66.87,67.15,"M",2001,1,3
71,93.23,93.88,"M",2002,1,3
56,98.78,104.9,"M",2003,2,3
32,83.08,85.75,"M",2003,1,3
32,88.75,100.8,"F",2001,2,4
36,104.9,109,"F",2001,2,5
38,104.4,109.2,"F",2001,2,6
62,89.37,95.2,"M",2001,2,3
54,101.2,108.9,"M",2004,0,3
46,86.05,86.43,"F",2005,2,4
42,68.8,71.2,"M",2000,0,4
35,112.1,112.2,"F",2005,1,3
34,71.52,72.5,"M",2000,1,5
51,120.8,125.5,"F",2004,1,3
24,106.7,114.7,"M",2005,0,3
51,86.22,87.7,"M",2000,0,3
42,87.2,92.37,"M",2003,1,4
31,116,124.8,"F",2001,0,5
68,NA,86.53,"M",2008,4,5
37,76.53,77.33,"F",2000,1,3
36,81.13,82.2,"M",2001,1,3
43,102,106.3,"F",2001,2,10
41,NA,104.6,"F",2007,2,3
45,NA,88.35,"F",2008,6,7
25,94.7,100.6,"M",2006,1,3
58,111.1,117.5,"M",2005,4,7
33,80.43,82.03,"M",2004,2,5
41,75.3,75.77,"F",2003,3,4
35,NA,92.13,"F",2007,4,6
53,63.12,63.22,"M",2002,1,4
41,71.8,72.18,"M",2001,2,6
33,82.32,83.65,"M",2003,2,3
39,NA,90.65,"F",2007,5,6
42,77.6,81.63,"M",2004,4,8
32,88.67,92.45,"F",2001,0,4
28,NA,73.93,"M",1999,0,4
31,87.28,88.5,"F",2001,0,4
35,71.47,72.57,"M",2001,0,8
56,NA,103.2,"F",2007,2,3
44,75.12,75.43,"M",2002,0,3
27,NA,88.4,"F",2008,2,3
53,72.17,72.17,"M",2005,1,5
26,80.58,81.8,"F",2004,2,3
29,85.5,86.03,"F",2003,1,4
34,67.15,68.95,"M",2002,0,3
30,88.18,93.27,"M",2003,4,8
36,83.93,85,"M",2003,0,4
54,91.97,99,"M",2004,1,3
28,84.42,89.85,"F",2001,2,5
29,96.18,99.97,"M",2002,0,3
54,107.9,114.4,"M",2004,3,7
31,88.62,90.82,"F",2002,0,3
32,77.83,81.8,"M",2004,2,6
68,NA,73.65,"M",2008,4,5
32,72.35,72.75,"F",2002,2,3
54,NA,72.92,"M",2007,4,5
60,127.4,127.4,"M",2004,2,5
61,90,93.23,"M",2001,2,9
30,82.5,83.78,"M",2005,0,3
33,94.78,96.87,"F",2003,0,5
36,59.5,59.5,"M",2003,2,4
52,105.2,112.4,"F",2005,1,4
42,NA,69.75,"M",2008,4,5
47,96.38,100.2,"M",2003,0,3
42,92.97,97.35,"F",2000,1,5
34,89.77,91.8,"F",2000,0,3
46,NA,83.9,"M",2007,3,4
39,84.92,86.45,"M",2000,0,3
35,78.15,78.62,"F",2004,5,7
58,80.4,80.75,"F",2006,3,5
67,111,114.1,"M",2005,3,4
53,89.13,91.43,"F",2001,2,5
36,76.43,79.28,"M",2000,0,6
31,NA,91.63,"F",2007,2,3
47,NA,91.73,"M",2007,3,5
31,NA,90.63,"F",2007,2,3
31,NA,85.85,"M",2007,5,6
40,87.32,89.77,"M",2000,1,3
36,80.12,81.42,"F",2006,3,5
51,99.8,101.9,"F",2005,3,6
23,60.35,60.67,"M",2001,0,3
45,89.48,92.18,"M",2006,2,3
30,155.8,164.3,"M",2005,2,3
27,91.72,97.72,"F",2002,1,3
33,73.78,74.13,"F",2002,3,7
45,NA,91.22,"F",2007,2,3
46,NA,82.62,"F",2008,4,5
34,82.5,90.02,"M",2005,2,4
30,52,52,"M",2005,2,4
65,NA,97.05,"M",2007,6,8
24,NA,78.37,"F",2007,1,3
35,101.1,105.9,"M",2005,1,3
43,93.02,95.3,"M",2002,1,3
43,73.42,74.5,"M",2004,1,3
33,103.8,107.7,"F",2001,0,5
32,NA,84.78,"F",2008,4,5
43,96.85,105.5,"M",2006,0,3
34,105.2,110.5,"F",2002,1,5
37,98.2,105.3,"F",2004,1,5
68,101.9,107,"M",2006,2,4
53,101.8,105.4,"F",2000,1,3
64,81.42,82.7,"M",2002,0,6
39,71.8,72.48,"M",2004,1,4
32,65.45,65.58,"M",2004,2,4
29,100.1,105.4,"F",2002,0,3
50,90.23,92.15,"M",2003,1,4
34,73.93,74.73,"M",2000,1,4
46,86.92,92.32,"M",2005,6,9
49,104.9,110.8,"F",2003,3,4
59,115.2,121,"M",2006,7,9
48,NA,72.53,"M",2007,4,6
29,107.9,113.9,"F",2006,0,3
25,106.6,115,"F",2005,0,3
29,77.7,80.67,"M",2002,0,5
51,NA,93.6,"M",2008,4,5
56,73.87,74.18,"M",2003,2,3
44,69.53,69.73,"M",2001,2,4
39,77.97,78.47,"M",2006,1,4
51,NA,NA,"M",2005,4,8
28,76.1,79.87,"F",2002,0,4
29,NA,80.12,"M",2007,2,3
43,NA,65.37,"M",1999,0,9
25,104.4,110.5,"F",2004,0,5
57,76.33,79.28,"M",2003,1,4
32,NA,98.1,"F",2007,2,3
39,NA,102.5,"F",2007,2,4
42,NA,63.05,"M",1999,0,6
33,102.4,105.1,"F",2004,2,4
46,80.93,81.42,"M",2005,2,4
34,77.92,78.77,"F",2003,0,4
43,NA,102.7,"F",2007,1,3
39,88.33,92.83,"F",2002,1,4
60,NA,68.98,"M",2008,2,3
27,105.1,112.8,"F",2004,0,3
40,NA,92.68,"F",2008,6,7
47,97.45,103.1,"F",2001,0,7
33,84.02,86.83,"F",2001,2,3
32,72.48,75.23,"M",2000,0,3
32,97.43,102.8,"F",2002,2,6
48,116.8,123.2,"F",2004,3,4
28,NA,98.7,"M",2007,1,3
38,75.78,76.7,"F",2000,1,4
29,98.62,104.1,"M",2003,0,3
50,91.83,93.6,"M",2001,1,5
65,NA,112.8,"M",2007,2,3
29,77.6,79.2,"M",2004,2,6
26,71.02,72.45,"M",2000,1,3
39,77.45,78.93,"M",2005,1,5
45,NA,80.25,"M",2008,2,3
63,93.87,103.3,"M",2006,4,6
24,79.7,82.22,"F",2001,0,3
56,80.1,80.93,"M",2005,4,5
39,89.12,89.87,"F",2000,1,3
39,61.72,61.87,"M",2004,1,3
58,94.13,95.9,"M",2000,1,4
44,NA,75.85,"F",2008,3,4
27,NA,77.48,"M",2007,2,4
53,87.07,88.88,"M",2005,2,4
34,64.38,64.67,"M",2000,1,4
32,66.92,66.92,"M",2005,1,3
48,65.17,65.4,"M",2003,2,8
42,115.5,123.1,"F",2004,2,5
26,69.1,69.32,"F",2004,1,3
40,NA,66.68,"M",2007,4,5
51,107.8,114.3,"F",2005,1,4
39,88.95,92.92,"M",2000,0,5
41,94.85,101.6,"M",2005,2,3
29,77.27,78.22,"F",2000,1,6
51,82.88,84.17,"M",2005,1,4
49,71.12,71.18,"F",2003,3,6
27,91.2,93.93,"F",2000,1,8
27,NA,97.83,"M",1999,0,4
41,78.15,81.93,"M",2002,0,4
41,NA,91.57,"F",2008,3,4
26,NA,86.93,"F",2008,3,4
34,92.72,97.12,"M",2002,3,6
35,110,114.8,"F",2002,1,3
25,84.83,85.72,"M",2003,0,3
48,89.82,95.53,"F",2004,2,3
46,NA,105.1,"F",2008,3,4
55,80.03,81.07,"M",2003,2,4
55,NA,89.88,"M",1999,0,3
53,89.22,90.75,"F",2004,1,4
35,78.22,80.08,"M",2000,0,3
37,NA,83.1,"F",2007,4,5
51,108.2,113,"M",2003,2,4
51,107.6,111.9,"F",2002,2,7
60,92.5,93.55,"M",2000,1,8
37,81.78,86.98,"M",2006,5,7
53,91.88,93.28,"M",2003,2,3
26,93.4,98.35,"F",2005,2,5
56,90.03,93.55,"M",2006,6,9
50,96.83,102.6,"M",2005,3,5
39,NA,69.03,"F",1999,0,4
40,115,122.8,"F",2005,1,4
53,62.38,62.47,"M",2003,2,7
28,NA,67.53,"M",1999,0,8
52,106.2,113.6,"M",2006,4,5
60,79.2,80.13,"M",2003,1,3
26,NA,109.8,"M",2008,4,5
58,NA,72.9,"M",2007,4,5
31,77.73,78.88,"M",2001,2,4
38,NA,83.55,"F",2008,5,6
49,NA,82.25,"M",2007,7,8
29,58.68,58.75,"M",2002,1,5
38,79.02,79.53,"F",2002,2,6
38,NA,88.4,"M",2007,3,4
50,93.57,97.92,"F",2006,1,3
26,NA,87.05,"M",2007,1,3
34,81.22,82.13,"F",2004,1,3
50,77.35,77.9,"M",2004,0,4
25,NA,95.45,"F",2007,0,3
38,NA,95.88,"F",2008,2,3
50,90.97,95.65,"F",2001,1,6
49,NA,72.35,"M",2008,7,8
40,NA,75.78,"M",2008,2,3
34,116.4,116.4,"F",2005,4,8
34,95.57,101.8,"M",2002,0,3
31,NA,111.3,"F",2007,1,3
44,NA,90.13,"F",2007,5,7
59,99.55,105.1,"M",2003,2,3
44,88.13,88.58,"F",2004,3,4
37,78.93,79.63,"M",2001,0,4
36,NA,86.83,"F",2007,2,4
42,91.37,92.22,"M",2003,1,4
39,NA,73.45,"M",2008,2,3
26,111.2,115.8,"F",2002,0,6
53,87.05,88.22,"M",2000,1,4
37,90.43,93.55,"M",2004,1,4
56,NA,121.8,"F",2008,3,4
49,110.8,116.4,"F",2003,2,7
41,87.42,89.52,"F",2004,1,4
43,63.98,64.07,"M",2002,1,4
50,87.83,92.08,"F",2000,1,3
32,91.08,96.52,"F",2003,0,3
31,70.27,70.47,"M",2000,0,5
51,NA,69,"M",1999,0,8
34,117.7,117.7,"F",2005,1,3
28,101.4,101.4,"F",2003,0,3
54,NA,112,"F",2008,3,4
42,74.97,90.92,"M",2001,1,5
50,103.1,105.8,"M",2004,3,4
27,89.4,96.17,"M",2001,1,4
41,NA,73.17,"F",2007,3,5
33,72.38,73,"M",2003,1,3
38,NA,55.35,"M",2008,3,4
32,88.43,89.35,"F",2004,2,4
59,NA,89.05,"M",1999,0,3
32,NA,105.1,"F",1999,0,4
38,100,106.7,"M",2006,1,3
39,82.57,88.02,"M",2004,1,3
29,63.88,63.88,"F",2002,0,3
35,81.85,83.02,"M",2000,0,3
32,90.47,91.7,"F",2002,3,9
35,74.08,80.05,"M",2004,3,7
46,93.57,93.57,"M",2002,2,5
52,83.78,84.28,"F",2003,3,8
41,131.2,138,"F",2005,1,3
62,103.8,106.2,"M",2000,1,3
37,118.2,124.2,"F",2004,1,4
39,NA,85.33,"M",2007,1,3
31,81,84.07,"M",2004,2,3
61,89.8,94.1,"M",2004,2,5
60,95.33,99.75,"M",2002,2,7
27,77.2,79.37,"M",2006,0,3
44,68.45,68.7,"M",2002,3,7
38,NA,58.48,"M",1999,0,4
28,63.32,63.55,"M",2002,1,5
38,87.02,88.62,"F",2005,5,6
35,82.93,84.6,"F",2001,1,3
51,69.33,69.88,"M",2004,3,5
41,106.3,109.6,"M",2004,1,3
36,57.5,57.58,"M",2003,3,6
33,NA,91.33,"F",2007,4,6
55,NA,80.43,"M",2008,2,3
44,66.73,67.2,"M",2001,1,7
45,75.83,76.37,"M",2004,5,10
30,93.07,96.75,"F",2004,2,3
51,NA,100.4,"M",2007,2,4
37,102.2,107.8,"M",2003,1,7
55,NA,100.9,"M",2007,6,7
34,95.38,97.45,"F",2004,1,3
45,87.18,89.32,"M",2001,1,6
51,98.47,104.2,"F",2002,1,5
40,77.9,79.55,"M",2004,2,3
30,86.83,88.67,"M",2000,0,3
47,NA,89.65,"M",1999,0,8
38,91.12,91.73,"M",2000,1,9
40,87.48,95.08,"M",2004,0,4
31,NA,82.13,"F",2007,2,3
61,102.8,107.3,"M",2005,2,4
58,116.8,117.4,"M",2005,6,8
45,70.58,70.95,"M",2001,1,7
26,NA,74.8,"M",2007,1,3
28,65.55,65.78,"M",2003,2,3
50,90.18,92.27,"M",2005,4,8
43,71.42,73.4,"M",2002,2,3
38,NA,63.73,"M",2007,1,3
53,98.08,99.42,"M",2003,1,5
60,112.5,115.2,"F",2001,1,6
65,NA,94.13,"M",2007,6,8
47,72.55,78.27,"M",2001,2,8
58,88,94.33,"M",2003,1,6
35,NA,65.43,"M",2007,7,9
40,93.52,99.23,"M",2004,2,3
40,86.62,87.88,"M",2001,1,8
45,NA,79.6,"M",2008,4,5
60,NA,84.68,"M",2007,5,7
58,63.28,63.3,"M",2003,4,7
41,69.23,69.45,"M",2005,4,6
58,84.12,87.45,"M",2001,2,9
48,80.6,81.35,"M",2000,1,4
35,93.4,94.65,"M",2001,1,4
26,NA,110.4,"F",2007,2,4
58,123,128.6,"M",2003,0,3
34,NA,86.08,"M",2007,2,3
50,117.4,120.1,"F",2005,0,3
36,84.38,87.6,"F",2006,1,4
69,92.72,93.85,"M",2003,3,7
58,99.97,105.8,"M",2002,0,5
34,70.85,71.1,"F",2001,0,6
54,101.2,104.3,"M",2001,2,9
46,NA,93.08,"M",2007,6,7
29,NA,75.83,"M",2008,2,3
48,NA,70.72,"M",1999,0,3
37,70.88,71.67,"M",2001,0,3
55,NA,98.33,"F",2008,6,7
37,85.65,87.32,"M",2006,2,4
33,100.8,101.9,"F",2004,3,4
57,95.12,98.53,"M",2004,3,4
50,99.72,107.5,"M",2005,3,4
36,NA,76.4,"M",2007,5,7
40,92.13,93.93,"F",2004,0,3
70,91.17,99.15,"M",2006,2,5
31,103.3,111.5,"F",2005,2,4
37,80.7,81.7,"M",2002,0,3
50,NA,78.37,"M",2007,4,6
72,NA,102,"F",1999,0,3
40,NA,66.22,"M",1999,0,5
36,89.95,92.8,"M",2004,0,3
46,NA,101.4,"F",2007,4,6
36,79.02,82.18,"M",2002,0,4
36,75.32,76.37,"M",2005,1,3
25,NA,98.67,"F",2008,3,4
44,NA,101.2,"M",1999,0,5
47,91.28,94.47,"F",2003,1,3
49,83.62,87.3,"M",2006,4,6
50,NA,104.2,"F",2008,2,3
41,87.07,89.72,"F",2001,1,3
44,66.62,66.7,"F",2006,6,9
62,142.2,150.4,"M",2004,2,3
37,NA,116.7,"F",2007,2,4
34,NA,100,"F",1999,0,4
23,95.52,98.7,"F",2006,3,5
29,88.72,94.43,"F",2002,0,4
35,70.22,72.32,"M",2003,1,5
38,NA,109.8,"F",2008,2,3
54,NA,97.58,"F",2008,5,6
41,72.7,73,"F",2004,2,3
57,80.48,81.73,"M",2000,1,9
58,87.58,88.7,"M",2004,2,3
37,80.87,81.22,"M",2001,1,4
46,71.62,71.97,"M",2004,1,3
38,99.12,103.5,"F",2003,2,4
42,153.8,153.8,"F",2005,0,3
41,NA,72.17,"M",1999,0,7
37,69.57,70.5,"F",2004,2,4
32,97.78,103.5,"F",2002,1,6
38,93.4,96.62,"F",2005,2,3
33,94.48,95.82,"F",2005,0,3
29,NA,88.47,"F",2007,1,3
24,NA,60.07,"M",2008,2,3
36,87.5,92.62,"F",2006,1,4
27,88.75,95.05,"M",2005,2,3
57,68.43,68.55,"M",2002,2,6
37,NA,88.87,"M",2007,1,3
48,90.13,92.55,"M",2000,1,9
25,98.87,102.7,"F",2002,0,3
43,81.27,82.95,"M",2003,0,3
49,94.47,101.6,"M",2006,4,6
32,105.4,111.4,"M",2003,0,3
52,73.88,74.25,"M",2005,5,8
49,101.9,105.6,"M",2001,2,3
29,88,88.13,"M",2002,2,3
58,NA,82.72,"M",2007,5,6
44,97.97,101.6,"M",2004,3,5
32,88.48,93.08,"M",2005,3,4
39,NA,93.98,"F",2008,3,4
46,93.1,100.3,"M",2006,0,3
50,61.35,61.37,"M",2003,3,7
31,72.08,73.12,"M",2002,3,7
29,NA,71.9,"M",1999,0,4
60,76.57,77.85,"M",2003,2,3
25,68.32,69.2,"M",2001,1,8
49,105.1,110.2,"F",2002,2,4
68,84.98,85.18,"F",2005,4,8
39,92.12,97.52,"F",2001,1,3
45,82.05,83.95,"M",2006,2,5
22,75.08,76,"F",2003,0,6
49,82.72,84.45,"M",2001,2,3
47,77.08,78.75,"M",2000,0,3
39,NA,119.4,"F",2007,2,4
33,62.87,62.98,"M",2004,1,3
26,87.72,90.55,"F",2001,1,4
28,114.2,116,"F",2001,0,3
34,NA,85.65,"M",1999,0,3
35,NA,94.65,"F",1999,0,3
47,88.4,90.85,"F",2000,1,3
48,84.12,84.97,"M",2005,4,8
24,95.65,102.9,"F",2005,1,3
52,94.65,101.3,"M",2002,1,3
36,67.75,67.8,"M",2005,2,3
46,74.63,75.88,"M",2004,3,6
47,91,94.9,"M",2003,1,7
65,NA,95.82,"F",2007,5,7
31,100.7,108.4,"F",2004,1,3
23,92.2,97.85,"F",2004,0,3
29,94.8,99.57,"F",2004,2,4
52,88.2,91.52,"M",2001,2,6
41,NA,77.73,"M",1999,0,8
67,100,104.2,"M",2002,1,3
39,123.7,130.7,"F",2004,3,4
54,119.4,126.4,"M",2004,1,3
53,NA,83.87,"M",1999,0,8
47,103.1,108.6,"M",2002,2,7
40,72.32,72.62,"M",2000,1,3
36,105.6,109.5,"F",2004,4,8
48,109.1,111.4,"F",2000,1,6
28,68.47,68.87,"M",2003,0,3
39,78.75,79.9,"M",2006,2,3
31,84.55,86.28,"M",2005,3,5
43,NA,89.82,"M",2007,1,3
38,90.38,94.37,"M",2005,1,4
51,102.1,105.5,"F",2004,0,3
48,NA,100,"F",2007,2,4
50,106.3,110.2,"F",2004,3,7
46,NA,74.97,"M",2008,9,10
45,122.8,122.8,"F",2005,0,4
31,88.3,92.18,"F",2005,2,3
50,91.22,96.72,"F",2005,4,7
45,83.58,84.3,"M",2000,1,6
44,69.27,69.32,"M",2003,3,8
54,105.5,105.5,"F",2003,0,3
57,NA,75.5,"M",2007,5,7
47,92.95,95.42,"M",2002,0,5
44,87.18,89.25,"F",2000,0,5
48,100.5,105,"F",2002,2,4
43,89.4,90.42,"F",2001,0,3
24,93.12,98.6,"F",2004,1,3
37,72.03,72.23,"F",2001,1,5
37,75.9,76.83,"F",2003,1,3
41,102.4,108.8,"M",2002,0,4
31,NA,91.55,"F",2007,4,5
30,85.28,87.38,"F",2004,2,3
35,88.13,89.27,"F",2002,1,4
61,NA,90.12,"M",2007,7,8
34,112.8,115.9,"F",2006,2,3
50,101.8,109.6,"M",2006,7,8
49,86.53,92.93,"M",2002,1,5
31,83.8,87.45,"M",2003,2,6
44,67.5,67.68,"M",2000,1,9
22,73.17,73.52,"F",2000,0,4
41,70.33,71.75,"M",2004,0,4
28,78.7,79.53,"F",2003,3,5
23,73.6,76.3,"F",2003,0,3
33,83.42,84.97,"F",2004,2,4
65,NA,136.4,"M",1999,0,6
52,82.88,83.53,"F",2000,0,3
32,NA,74.77,"M",2007,2,4
31,97,103.3,"F",2004,5,8
48,NA,70.22,"M",2008,8,9
34,103.1,103.1,"F",2005,3,4
27,NA,72.35,"M",1999,0,5
51,71.12,72.5,"M",2006,3,4
54,70.53,71.15,"M",2001,1,7
61,110.4,116.4,"M",2005,5,6
47,NA,85.87,"M",1999,0,3
35,66.83,67.65,"M",2006,3,6
31,71.9,72.78,"M",2003,3,4
50,95.13,98.83,"M",2003,0,5
45,NA,77.58,"M",1999,0,8
41,64.65,64.78,"F",2003,3,9
50,111.1,116.9,"F",2002,1,5
34,98.85,104.8,"F",2003,1,4
38,82.92,89.78,"M",2004,3,5
40,112.8,116.5,"F",2000,1,4
27,NA,98.38,"F",2008,2,3
57,98.25,101.1,"M",2000,1,7
33,NA,79.37,"M",2007,3,4
47,86.17,86.27,"M",2004,1,4
46,91.22,94.4,"M",2002,1,7
47,NA,85.78,"M",1999,0,5
31,96.42,103.8,"F",2006,2,3
39,82.42,83.67,"M",2002,0,6
